school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,passed,attendance_pct,attendance_zone,grade_progress,department,core_subject,semester,admission_type,hostel_status,backlog_count,guardian_call_required,risk_segment
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,1,100,Eligible,1,Civil,Mathematics,Sem 6,Merit,Day Scholar,0,No,Low Risk
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,1,100,Eligible,1,ECE,Food Processing,Sem 1,Management,Hosteller,0,No,Low Risk
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,1,98,Eligible,0,CSBS,Electronics,Sem 4,Lateral Entry,Hosteller,2,Yes,Low Risk
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,1,96,Eligible,0,CSE,Machine Learning,Sem 2,Management,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,1,97,Eligible,1,Civil,Mechanics,Sem 6,Merit,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,1,95,Eligible,1,EE,Mathematics,Sem 1,Management,Hosteller,0,No,Low Risk
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,1,96,Eligible,1,CSE,Machine Learning,Sem 3,Management,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,1,98,Eligible,2,AI & ML,Electronics,Sem 1,Merit,Day Scholar,3,Yes,Low Risk
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,1,100,Eligible,5,CSDS,Mathematics,Sem 1,Management,Day Scholar,0,No,Low Risk
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,1,100,Eligible,0,EE,Food Processing,Sem 4,Merit,Day Scholar,1,Yes,Low Risk
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,1,100,Eligible,-1,EE,Electronics,Sem 2,Merit,Hosteller,0,Yes,Low Risk
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,1,94,Eligible,-1,Civil,Thermodynamics,Sem 3,Lateral Entry,Hosteller,0,Yes,Low Risk
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,1,100,Eligible,2,ECE,Data Structures,Sem 5,Entrance,Hosteller,0,No,Low Risk
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,0,100,Eligible,-7,Civil,Food Processing,Sem 5,Entrance,Day Scholar,1,Yes,High Risk
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,1,98,Eligible,-2,AI & ML,Mathematics,Sem 1,Management,Hosteller,0,Yes,Low Risk
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,0,100,Eligible,0,Food Tech,Mechanics,Sem 4,Management,Hosteller,0,No,High Risk
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,0,98,Eligible,-2,Food Tech,Machine Learning,Sem 4,Lateral Entry,Day Scholar,1,Yes,High Risk
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0,0,100,Eligible,-4,ECE,Programming,Sem 5,Lateral Entry,Day Scholar,1,Yes,High Risk
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,0,96,Eligible,5,AI & ML,Machine Learning,Sem 3,Lateral Entry,Day Scholar,3,Yes,High Risk
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,0,91,Eligible,4,ECE,Mathematics,Sem 2,Merit,Day Scholar,2,Yes,High Risk
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,0,94,Eligible,1,IT,Machine Learning,Sem 3,Lateral Entry,Day Scholar,0,Yes,High Risk
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,0,96,Eligible,1,Food Tech,Data Structures,Sem 6,Lateral Entry,Hosteller,3,Yes,High Risk
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,0,92,Eligible,0,EE,Electronics,Sem 6,Management,Day Scholar,2,Yes,High Risk
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,1,91,Eligible,2,CSBS,Programming,Sem 2,Lateral Entry,Hosteller,0,Yes,Low Risk
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,1,88,Eligible,3,CSDS,DBMS,Sem 5,Merit,Hosteller,1,Yes,Low Risk
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,1,92,Eligible,1,AI & ML,Mathematics,Sem 2,Merit,Day Scholar,0,No,Low Risk
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,1,92,Eligible,1,CSE,Operating Systems,Sem 4,Management,Day Scholar,0,No,Low Risk
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,1,92,Eligible,-1,ECE,DBMS,Sem 6,Lateral Entry,Day Scholar,1,Yes,Low Risk
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,1,96,Eligible,1,CSDS,Machine Learning,Sem 1,Lateral Entry,Hosteller,1,Yes,Low Risk
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,0,100,Eligible,1,CSE,Mathematics,Sem 1,Merit,Day Scholar,0,No,High Risk
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,1,96,Eligible,1,CSDS,Thermodynamics,Sem 5,Lateral Entry,Day Scholar,1,Yes,Low Risk
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,0,98,Eligible,2,CSBS,Operating Systems,Sem 4,Lateral Entry,Day Scholar,2,Yes,High Risk
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,0,100,Eligible,2,CSE,Programming,Sem 3,Lateral Entry,Day Scholar,0,Yes,High Risk
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,0,100,Eligible,-2,Civil,Mechanics,Sem 4,Entrance,Day Scholar,1,Yes,High Risk
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,1,100,Eligible,1,ME,Thermodynamics,Sem 1,Management,Hosteller,0,No,Low Risk
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,0,95,Eligible,-1,Civil,DBMS,Sem 1,Entrance,Hosteller,0,Yes,High Risk
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,0,100,Eligible,0,Food Tech,Electronics,Sem 6,Management,Hosteller,0,Yes,High Risk
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,0,97,Eligible,-1,ME,Data Structures,Sem 4,Merit,Day Scholar,1,Yes,High Risk
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,0,100,Eligible,2,Civil,Mechanics,Sem 4,Lateral Entry,Day Scholar,0,No,High Risk
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,1,100,Eligible,3,ME,Thermodynamics,Sem 1,Management,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,0,97,Eligible,1,ME,Electronics,Sem 3,Entrance,Hosteller,2,Yes,High Risk
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,1,98,Eligible,1,EE,Electronics,Sem 5,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,1,100,Eligible,1,ECE,Mathematics,Sem 5,Merit,Day Scholar,0,No,Low Risk
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,1,100,Eligible,1,ECE,Thermodynamics,Sem 4,Management,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,1,100,Eligible,0,EE,Programming,Sem 5,Management,Hosteller,0,No,Low Risk
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,1,97,Eligible,0,CSDS,Machine Learning,Sem 1,Management,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,1,100,Eligible,1,IT,Operating Systems,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,0,100,Eligible,-9,CSDS,Operating Systems,Sem 4,Entrance,Day Scholar,1,Yes,High Risk
MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,1,92,Eligible,1,CSE,DBMS,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,1,95,Eligible,1,CSE,DBMS,Sem 6,Management,Hosteller,0,No,Low Risk
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,1,96,Eligible,1,ME,Operating Systems,Sem 4,Merit,Hosteller,0,No,Low Risk
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,1,96,Eligible,0,Civil,Programming,Sem 3,Merit,Day Scholar,0,Yes,Low Risk
MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,1,100,Eligible,1,Civil,Data Structures,Sem 5,Entrance,Day Scholar,0,No,Low Risk
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,0,100,Eligible,-5,ECE,Food Processing,Sem 4,Merit,Hosteller,0,Yes,High Risk
MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,1,98,Eligible,1,AI & ML,Machine Learning,Sem 2,Entrance,Hosteller,1,Yes,Low Risk
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,0,100,Eligible,-5,CSDS,Data Structures,Sem 6,Management,Day Scholar,1,Yes,High Risk
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,1,100,Eligible,0,Food Tech,Mathematics,Sem 2,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,1,95,Eligible,0,CSBS,Food Processing,Sem 1,Entrance,Hosteller,0,No,Low Risk
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,1,98,Eligible,2,Civil,Food Processing,Sem 5,Management,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,1,100,Eligible,0,CSBS,Thermodynamics,Sem 4,Merit,Day Scholar,0,No,Low Risk
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,0,100,Eligible,-8,ME,Programming,Sem 2,Entrance,Day Scholar,3,Yes,High Risk
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,1,95,Eligible,0,CSBS,Programming,Sem 5,Entrance,Day Scholar,0,No,Low Risk
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,1,96,Eligible,1,Food Tech,Food Processing,Sem 1,Management,Hosteller,1,Yes,Low Risk
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,1,100,Eligible,0,EE,Thermodynamics,Sem 3,Merit,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,1,98,Eligible,0,Food Tech,Machine Learning,Sem 6,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,1,100,Eligible,-1,CSBS,Food Processing,Sem 5,Management,Hosteller,0,No,Low Risk
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,1,98,Eligible,-1,Food Tech,Mechanics,Sem 5,Entrance,Hosteller,0,No,Low Risk
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,1,100,Eligible,-2,IT,DBMS,Sem 3,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,1,100,Eligible,-1,ME,DBMS,Sem 5,Management,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,1,94,Eligible,-1,CSDS,Data Structures,Sem 1,Merit,Day Scholar,0,No,Low Risk
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,1,96,Eligible,-1,EE,Mathematics,Sem 1,Merit,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,1,100,Eligible,0,Civil,DBMS,Sem 3,Merit,Hosteller,0,No,Low Risk
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9,0,100,Eligible,2,CSE,Electronics,Sem 6,Merit,Hosteller,0,No,High Risk
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,1,100,Eligible,1,CSDS,Data Structures,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,0,100,Eligible,0,CSE,DBMS,Sem 2,Entrance,Day Scholar,1,Yes,High Risk
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10,1,100,Eligible,0,ME,Mathematics,Sem 4,Merit,Day Scholar,0,No,Low Risk
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0,0,100,Eligible,-2,EE,Programming,Sem 5,Merit,Day Scholar,0,Yes,High Risk
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10,1,97,Eligible,1,ECE,Programming,Sem 2,Merit,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12,1,92,Eligible,1,Civil,Machine Learning,Sem 3,Entrance,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9,0,96,Eligible,1,IT,Food Processing,Sem 3,Merit,Hosteller,0,Yes,High Risk
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17,1,100,Eligible,2,ECE,Mechanics,Sem 6,Merit,Day Scholar,0,No,Low Risk
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12,1,96,Eligible,1,ME,Programming,Sem 2,Lateral Entry,Hosteller,0,No,Low Risk
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9,0,96,Eligible,1,CSDS,Thermodynamics,Sem 1,Lateral Entry,Day Scholar,1,Yes,High Risk
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14,1,99,Eligible,1,IT,DBMS,Sem 2,Merit,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16,1,99,Eligible,0,Food Tech,Thermodynamics,Sem 5,Management,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9,0,90,Eligible,1,CSBS,Mathematics,Sem 1,Merit,Day Scholar,0,Yes,High Risk
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19,1,96,Eligible,1,IT,Programming,Sem 3,Lateral Entry,Day Scholar,0,No,Low Risk
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0,0,100,Eligible,0,ME,Mechanics,Sem 2,Management,Hosteller,0,Yes,High Risk
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16,1,96,Eligible,1,AI & ML,Mathematics,Sem 4,Management,Day Scholar,0,No,Low Risk
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0,0,100,Eligible,3,CSBS,Electronics,Sem 6,Merit,Day Scholar,1,Yes,High Risk
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0,0,100,Eligible,0,CSE,Electronics,Sem 4,Lateral Entry,Hosteller,1,Yes,High Risk
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15,1,100,Eligible,3,Civil,Thermodynamics,Sem 6,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11,1,100,Eligible,3,CSE,Food Processing,Sem 5,Management,Hosteller,0,Yes,Low Risk
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10,1,96,Eligible,2,IT,Data Structures,Sem 4,Merit,Day Scholar,0,Yes,Low Risk
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10,1,96,Eligible,1,CSE,Food Processing,Sem 2,Entrance,Hosteller,1,Yes,Low Risk
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,15,15,16,1,96,Eligible,0,ME,Machine Learning,Sem 2,Entrance,Hosteller,0,No,Low Risk
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9,0,94,Eligible,1,Food Tech,Food Processing,Sem 4,Lateral Entry,Hosteller,0,No,High Risk
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,10,10,10,1,94,Eligible,0,CSDS,Machine Learning,Sem 2,Entrance,Day Scholar,0,No,Low Risk
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10,11,11,1,96,Eligible,1,Civil,Machine Learning,Sem 5,Lateral Entry,Hosteller,0,No,Low Risk
